id,name,age,salary,hire_date,profile,department,bonus
200,Name_96,23.0,60000,2017-11-28,"{""address"": ""Street 100, City 41"", ""phone"": ""4259083726"", ""email"": ""email_262@example.com""}",IT,5647.0
201,Name_900,29.0,60000,2019-05-21,,IT,6482.0
202,Name_734,37.0,,2020-10-07,"{""address"": ""Street 83, City 4"", ""phone"": ""5683143402"", ""email"": ""email_746@example.com""}",Finance,1645.0
203,Name_485,40.0,60000,2016-10-27,"{""address"": ""Street 18, City 48"", ""phone"": ""6628277587"", ""email"": ""email_664@example.com""}",HR,9131.0
204,Name_407,47.0,50000,2025-03-26,"{""address"": ""Street 72, City 17"", ""phone"": ""3185909929"", ""email"": ""email_425@example.com""}",IT,3351.0
205,Name_231,47.0,50000,2023-09-06,,IT,4396.0
206,Name_749,55.0,50000,2018-08-05,"{""address"": ""Street 98, City 33"", ""phone"": ""4234881939"", ""email"": ""email_133@example.com""}",Finance,5725.0
207,Name_655,75.0,,,"{""address"": ""Street 46, City 35"", ""phone"": ""1290118067"", ""email"": ""email_836@example.com""}",Finance,7209.0
208,Name_171,47.0,60000,2016-04-19,"{""address"": ""Street 21, City 24"", ""phone"": ""1926890102"", ""email"": ""email_123@example.com""}",Marketing,6957.0
209,Name_541,58.0,50000,2018-12-13,,Marketing,6066.0
210,Name_36,47.0,70000,2017-12-05,"{""address"": ""Street 89, City 3"", ""phone"": ""5456912320"", ""email"": ""email_519@example.com""}",Marketing,7548.0
211,Name_525,74.0,60000,2022-08-22,"{""address"": ""Street 73, City 2"", ""phone"": ""1969994648"", ""email"": ""email_417@example.com""}",IT,5198.0
212,Name_160,75.0,50000,,"{""address"": ""Street 22, City 27"", ""phone"": ""4890351406"", ""email"": ""email_344@example.com""}",Finance,3224.0
213,Name_839,53.0,60000,2023-08-26,"{""address"": ""Street 76, City 27"", ""phone"": ""1090823362"", ""email"": ""email_131@example.com""}",HR,5757.0
214,Name_699,66.0,50000,,,Marketing,9940.0
215,Name_243,51.0,70000,2023-07-13,"{""address"": ""Street 69, City 23"", ""phone"": ""3807145940"", ""email"": ""email_206@example.com""}",,3087.0
216,Name_86,33.0,60000,,"{""address"": ""Street 61, City 49"", ""phone"": ""8866045832"", ""email"": ""email_780@example.com""}",IT,9805.0
217,Name_796,41.0,50000,2024-06-17,"{""address"": ""Street 31, City 7"", ""phone"": ""2688459851"", ""email"": ""email_9@example.com""}",HR,3838.0
218,Name_578,31.0,50000,2024-05-09,"{""address"": ""Street 67, City 39"", ""phone"": ""1210579505"", ""email"": ""email_809@example.com""}",IT,7101.0
219,Name_682,43.0,,2018-12-09,"{""address"": ""Street 47, City 12"", ""phone"": ""3496048429"", ""email"": ""email_113@example.com""}",Marketing,4858.0
220,Name_557,25.0,70000,2017-07-29,"{""address"": ""Street 57, City 18"", ""phone"": ""8063972652"", ""email"": ""email_761@example.com""}",IT,1972.0
221,Name_574,31.0,50000,2022-07-26,"{""address"": ""Street 12, City 6"", ""phone"": ""2745543699"", ""email"": ""email_996@example.com""}",Marketing,9421.0
222,Name_953,48.0,50000,2021-07-05,"{""address"": ""Street 83, City 36"", ""phone"": ""2542123773"", ""email"": ""email_54@example.com""}",IT,6078.0
223,Name_646,19.0,,2020-07-03,"{""address"": ""Street 5, City 24"", ""phone"": ""9867184955"", ""email"": ""email_788@example.com""}",Marketing,
224,Name_796,65.0,,2016-08-25,"{""address"": ""Street 3, City 14"", ""phone"": ""1716203114"", ""email"": ""email_655@example.com""}",Finance,3743.0
225,Name_28,21.0,60000,2024-08-17,"{""address"": ""Street 99, City 25"", ""phone"": ""2970907475"", ""email"": ""email_241@example.com""}",Finance,
226,Name_620,18.0,,2024-08-07,"{""address"": ""Street 4, City 26"", ""phone"": ""3923747288"", ""email"": ""email_233@example.com""}",Finance,2106.0
227,Name_556,72.0,,2024-12-26,"{""address"": ""Street 29, City 36"", ""phone"": ""9572690883"", ""email"": ""email_526@example.com""}",Finance,9321.0
228,Name_340,37.0,50000,2021-04-15,"{""address"": ""Street 37, City 9"", ""phone"": ""4227922211"", ""email"": ""email_621@example.com""}",Finance,
229,Name_798,76.0,70000,2017-11-21,"{""address"": ""Street 49, City 46"", ""phone"": ""6190882811"", ""email"": ""email_3@example.com""}",,5150.0
230,Name_958,31.0,60000,2019-12-12,,IT,
231,Name_331,57.0,50000,2017-11-23,"{""address"": ""Street 46, City 44"", ""phone"": ""9980084586"", ""email"": ""email_291@example.com""}",Finance,7642.0
232,Name_640,42.0,,,"{""address"": ""Street 95, City 5"", ""phone"": ""7757486370"", ""email"": ""email_992@example.com""}",,7200.0
233,Name_506,77.0,70000,2020-10-18,"{""address"": ""Street 40, City 38"", ""phone"": ""6253404109"", ""email"": ""email_1000@example.com""}",,4453.0
234,Name_348,42.0,50000,,"{""address"": ""Street 18, City 19"", ""phone"": ""5043700496"", ""email"": ""email_995@example.com""}",IT,8311.0
235,Name_473,20.0,50000,2025-01-21,,IT,4016.0
236,Name_231,22.0,60000,2021-09-26,"{""address"": ""Street 42, City 28"", ""phone"": ""1801210631"", ""email"": ""email_379@example.com""}",Marketing,9449.0
237,Name_190,55.0,,2015-10-03,"{""address"": ""Street 73, City 28"", ""phone"": ""6168025922"", ""email"": ""email_28@example.com""}",Marketing,8585.0
238,Name_225,71.0,50000,2015-06-08,"{""address"": ""Street 58, City 37"", ""phone"": ""2424020656"", ""email"": ""email_231@example.com""}",Finance,1044.0
239,Name_385,43.0,,2016-02-06,"{""address"": ""Street 86, City 17"", ""phone"": ""6005015353"", ""email"": ""email_515@example.com""}",HR,3180.0
240,Name_377,57.0,60000,2017-03-08,"{""address"": ""Street 45, City 25"", ""phone"": ""3452322495"", ""email"": ""email_79@example.com""}",Marketing,3010.0
241,Name_283,55.0,,2016-06-30,"{""address"": ""Street 88, City 23"", ""phone"": ""8503506347"", ""email"": ""email_635@example.com""}",HR,3034.0
242,Name_958,55.0,,2022-10-27,,Marketing,7476.0
243,Name_633,21.0,70000,2020-06-10,"{""address"": ""Street 78, City 41"", ""phone"": ""3753501562"", ""email"": ""email_119@example.com""}",,
244,Name_628,24.0,60000,2021-09-18,"{""address"": ""Street 33, City 2"", ""phone"": ""6506378893"", ""email"": ""email_981@example.com""}",,
245,Name_973,47.0,50000,2019-02-19,"{""address"": ""Street 50, City 19"", ""phone"": ""3296347997"", ""email"": ""email_168@example.com""}",,5018.0
246,Name_745,47.0,,,"{""address"": ""Street 78, City 33"", ""phone"": ""4946749160"", ""email"": ""email_342@example.com""}",HR,4245.0
247,Name_259,73.0,60000,2022-09-02,"{""address"": ""Street 13, City 2"", ""phone"": ""9410810035"", ""email"": ""email_468@example.com""}",Finance,5434.0
248,Name_359,36.0,70000,2023-07-15,"{""address"": ""Street 83, City 8"", ""phone"": ""3165433000"", ""email"": ""email_990@example.com""}",Marketing,3864.0
249,Name_710,56.0,,2015-10-26,"{""address"": ""Street 96, City 44"", ""phone"": ""2384046601"", ""email"": ""email_888@example.com""}",Marketing,7003.0
250,Name_456,52.0,,2020-10-09,"{""address"": ""Street 10, City 49"", ""phone"": ""6956818509"", ""email"": ""email_917@example.com""}",HR,3614.0
251,Name_411,57.0,,2016-01-08,"{""address"": ""Street 13, City 2"", ""phone"": ""6095198923"", ""email"": ""email_703@example.com""}",,4871.0
252,Name_649,50.0,50000,2018-03-04,"{""address"": ""Street 67, City 37"", ""phone"": ""5143051288"", ""email"": ""email_854@example.com""}",Finance,3052.0
253,Name_318,50.0,60000,2022-04-16,"{""address"": ""Street 37, City 15"", ""phone"": ""5062151486"", ""email"": ""email_624@example.com""}",Marketing,5349.0
254,Name_677,31.0,50000,2021-05-04,,Finance,3932.0
255,Name_225,55.0,50000,2015-09-26,"{""address"": ""Street 68, City 28"", ""phone"": ""9943704905"", ""email"": ""email_827@example.com""}",Finance,2403.0
256,Name_819,,70000,2015-04-26,"{""address"": ""Street 61, City 34"", ""phone"": ""3069066923"", ""email"": ""email_30@example.com""}",IT,4162.0
257,Name_234,74.0,60000,2022-04-15,"{""address"": ""Street 37, City 43"", ""phone"": ""1983312089"", ""email"": ""email_772@example.com""}",Finance,3075.0
258,Name_684,45.0,50000,2025-02-09,"{""address"": ""Street 58, City 49"", ""phone"": ""3251424469"", ""email"": ""email_983@example.com""}",IT,2609.0
259,Name_664,31.0,70000,2021-06-26,"{""address"": ""Street 16, City 34"", ""phone"": ""4633269151"", ""email"": ""email_324@example.com""}",HR,1672.0
260,Name_975,53.0,,2022-02-13,"{""address"": ""Street 12, City 17"", ""phone"": ""8720398856"", ""email"": ""email_394@example.com""}",,6824.0
261,Name_827,55.0,50000,2023-08-16,"{""address"": ""Street 35, City 18"", ""phone"": ""7533593018"", ""email"": ""email_951@example.com""}",IT,
262,Name_374,33.0,,2017-03-30,"{""address"": ""Street 1, City 32"", ""phone"": ""8562797467"", ""email"": ""email_274@example.com""}",Finance,6837.0
263,Name_672,77.0,,2023-01-06,"{""address"": ""Street 51, City 10"", ""phone"": ""8800003124"", ""email"": ""email_55@example.com""}",,1436.0
264,Name_608,38.0,50000,2021-05-07,"{""address"": ""Street 2, City 21"", ""phone"": ""6612296115"", ""email"": ""email_991@example.com""}",Finance,3048.0
265,Name_472,45.0,,2024-01-29,"{""address"": ""Street 58, City 36"", ""phone"": ""1154852249"", ""email"": ""email_650@example.com""}",Finance,1603.0
266,Name_233,,,,"{""address"": ""Street 21, City 3"", ""phone"": ""5179808101"", ""email"": ""email_436@example.com""}",IT,7526.0
267,Name_692,23.0,60000,2015-09-28,"{""address"": ""Street 79, City 28"", ""phone"": ""4126871263"", ""email"": ""email_198@example.com""}",HR,1805.0
268,Name_113,58.0,70000,2019-06-25,"{""address"": ""Street 33, City 7"", ""phone"": ""9788451768"", ""email"": ""email_516@example.com""}",Finance,
269,Name_830,32.0,70000,2024-05-25,"{""address"": ""Street 84, City 20"", ""phone"": ""8837554401"", ""email"": ""email_400@example.com""}",IT,6829.0
270,Name_497,61.0,50000,2016-04-30,"{""address"": ""Street 54, City 30"", ""phone"": ""6499758145"", ""email"": ""email_888@example.com""}",Finance,5037.0
271,Name_442,20.0,,2015-04-11,"{""address"": ""Street 25, City 39"", ""phone"": ""4715814909"", ""email"": ""email_716@example.com""}",,3942.0
272,Name_564,60.0,70000,2017-06-12,"{""address"": ""Street 69, City 34"", ""phone"": ""2122358830"", ""email"": ""email_328@example.com""}",HR,9552.0
273,Name_268,64.0,50000,2017-08-17,"{""address"": ""Street 35, City 10"", ""phone"": ""2341626278"", ""email"": ""email_243@example.com""}",Finance,3824.0
274,Name_510,52.0,,2019-10-17,"{""address"": ""Street 58, City 38"", ""phone"": ""8733699581"", ""email"": ""email_626@example.com""}",HR,6125.0
275,Name_807,31.0,50000,2016-08-31,"{""address"": ""Street 41, City 40"", ""phone"": ""4216840949"", ""email"": ""email_669@example.com""}",HR,2488.0
276,Name_386,19.0,60000,2015-11-02,,,8477.0
277,Name_387,46.0,50000,2020-07-28,"{""address"": ""Street 90, City 6"", ""phone"": ""5245651783"", ""email"": ""email_754@example.com""}",,9504.0
278,Name_113,21.0,60000,2016-08-29,"{""address"": ""Street 32, City 31"", ""phone"": ""7074731579"", ""email"": ""email_90@example.com""}",Marketing,3633.0
279,Name_613,43.0,,2017-05-22,"{""address"": ""Street 5, City 19"", ""phone"": ""2573928207"", ""email"": ""email_791@example.com""}",HR,3426.0
280,Name_625,68.0,,2018-04-01,"{""address"": ""Street 94, City 30"", ""phone"": ""2928042535"", ""email"": ""email_644@example.com""}",Finance,
281,Name_952,29.0,,2022-07-28,"{""address"": ""Street 40, City 42"", ""phone"": ""9810232978"", ""email"": ""email_764@example.com""}",,8096.0
282,Name_81,,50000,2015-06-07,"{""address"": ""Street 75, City 50"", ""phone"": ""1081974063"", ""email"": ""email_369@example.com""}",Finance,9350.0
283,Name_699,34.0,,2022-04-03,"{""address"": ""Street 11, City 37"", ""phone"": ""2454112606"", ""email"": ""email_147@example.com""}",HR,6014.0
284,Name_113,,,2022-11-25,"{""address"": ""Street 71, City 8"", ""phone"": ""9244651542"", ""email"": ""email_216@example.com""}",,3183.0
285,Name_2,27.0,60000,,"{""address"": ""Street 23, City 43"", ""phone"": ""2592719876"", ""email"": ""email_16@example.com""}",Marketing,4017.0
286,Name_642,65.0,,2022-10-02,"{""address"": ""Street 46, City 36"", ""phone"": ""3325714642"", ""email"": ""email_352@example.com""}",HR,1724.0
287,Name_220,39.0,,2018-11-02,"{""address"": ""Street 13, City 3"", ""phone"": ""7092003812"", ""email"": ""email_141@example.com""}",Finance,2754.0
288,Name_566,58.0,,2016-07-24,"{""address"": ""Street 58, City 6"", ""phone"": ""2414304069"", ""email"": ""email_159@example.com""}",Marketing,4583.0
289,Name_855,60.0,70000,2018-02-06,,HR,9940.0
290,Name_997,38.0,,2024-02-14,"{""address"": ""Street 58, City 50"", ""phone"": ""8192162226"", ""email"": ""email_43@example.com""}",,2271.0
291,Name_736,32.0,,2022-01-23,"{""address"": ""Street 63, City 40"", ""phone"": ""4835362240"", ""email"": ""email_350@example.com""}",HR,
292,Name_225,52.0,60000,2020-06-29,"{""address"": ""Street 26, City 24"", ""phone"": ""5015191449"", ""email"": ""email_387@example.com""}",IT,
293,Name_385,,,2019-11-21,,Finance,8665.0
294,Name_403,79.0,50000,2020-12-23,"{""address"": ""Street 29, City 18"", ""phone"": ""1249701861"", ""email"": ""email_89@example.com""}",,6448.0
295,Name_638,38.0,60000,2021-03-13,"{""address"": ""Street 61, City 21"", ""phone"": ""1255574764"", ""email"": ""email_777@example.com""}",,8419.0
296,Name_130,38.0,60000,,"{""address"": ""Street 68, City 44"", ""phone"": ""8266083117"", ""email"": ""email_124@example.com""}",IT,5740.0
297,Name_53,38.0,50000,2016-01-27,"{""address"": ""Street 41, City 44"", ""phone"": ""9913305170"", ""email"": ""email_109@example.com""}",Marketing,8316.0
298,Name_684,77.0,50000,2018-08-18,"{""address"": ""Street 82, City 50"", ""phone"": ""9464011971"", ""email"": ""email_263@example.com""}",,
299,Name_730,61.0,70000,2017-08-20,"{""address"": ""Street 44, City 27"", ""phone"": ""1733168850"", ""email"": ""email_426@example.com""}",Marketing,
300,Name_672,49.0,70000,2023-08-11,"{""address"": ""Street 90, City 3"", ""phone"": ""4904325784"", ""email"": ""email_395@example.com""}",Marketing,5195.0
301,Name_710,72.0,,2018-06-20,"{""address"": ""Street 24, City 49"", ""phone"": ""4214297795"", ""email"": ""email_419@example.com""}",Marketing,1446.0
302,Name_416,22.0,70000,,"{""address"": ""Street 56, City 43"", ""phone"": ""4423716367"", ""email"": ""email_313@example.com""}",HR,7463.0
303,Name_247,56.0,50000,2016-11-02,"{""address"": ""Street 87, City 30"", ""phone"": ""1601343818"", ""email"": ""email_583@example.com""}",IT,6363.0
304,Name_836,,70000,2017-05-26,"{""address"": ""Street 71, City 25"", ""phone"": ""3555213050"", ""email"": ""email_40@example.com""}",Finance,9219.0
305,Name_439,70.0,60000,2021-04-21,"{""address"": ""Street 79, City 22"", ""phone"": ""3974216624"", ""email"": ""email_268@example.com""}",IT,3429.0
306,Name_203,35.0,50000,2023-08-04,"{""address"": ""Street 78, City 15"", ""phone"": ""3082881041"", ""email"": ""email_115@example.com""}",,2391.0
307,Name_184,38.0,,2020-06-03,"{""address"": ""Street 5, City 45"", ""phone"": ""7489835981"", ""email"": ""email_886@example.com""}",IT,8519.0
308,Name_123,25.0,60000,2019-04-16,"{""address"": ""Street 76, City 4"", ""phone"": ""2143647911"", ""email"": ""email_334@example.com""}",Finance,5841.0
309,Name_401,61.0,60000,2025-01-04,"{""address"": ""Street 36, City 16"", ""phone"": ""9470219921"", ""email"": ""email_48@example.com""}",HR,8062.0
310,Name_767,69.0,60000,2016-07-03,"{""address"": ""Street 89, City 32"", ""phone"": ""4753802069"", ""email"": ""email_281@example.com""}",,4359.0
311,Name_294,51.0,50000,2017-07-29,"{""address"": ""Street 4, City 49"", ""phone"": ""4752116477"", ""email"": ""email_194@example.com""}",HR,8989.0
312,Name_280,27.0,50000,2015-04-05,"{""address"": ""Street 37, City 47"", ""phone"": ""8947464053"", ""email"": ""email_105@example.com""}",,5789.0
313,Name_837,68.0,,2020-07-08,"{""address"": ""Street 34, City 16"", ""phone"": ""6246145890"", ""email"": ""email_569@example.com""}",Finance,9438.0
314,Name_884,,70000,2018-11-30,"{""address"": ""Street 10, City 37"", ""phone"": ""5970955513"", ""email"": ""email_601@example.com""}",HR,9361.0
315,Name_610,74.0,70000,,"{""address"": ""Street 29, City 34"", ""phone"": ""6903029411"", ""email"": ""email_775@example.com""}",Finance,7833.0
316,Name_198,41.0,70000,2020-12-08,"{""address"": ""Street 10, City 5"", ""phone"": ""4284000399"", ""email"": ""email_471@example.com""}",Finance,1075.0
317,Name_982,57.0,70000,2015-12-23,"{""address"": ""Street 31, City 40"", ""phone"": ""3721690773"", ""email"": ""email_900@example.com""}",IT,4978.0
318,Name_907,41.0,60000,2017-08-08,"{""address"": ""Street 52, City 49"", ""phone"": ""6747249115"", ""email"": ""email_941@example.com""}",,5729.0
319,Name_511,73.0,50000,2024-05-13,"{""address"": ""Street 68, City 25"", ""phone"": ""7138537031"", ""email"": ""email_489@example.com""}",Marketing,3670.0
320,Name_752,49.0,70000,,,Marketing,9164.0
321,Name_144,73.0,60000,2024-12-10,"{""address"": ""Street 32, City 9"", ""phone"": ""1269524017"", ""email"": ""email_261@example.com""}",HR,7671.0
322,Name_609,50.0,50000,2021-01-13,"{""address"": ""Street 24, City 36"", ""phone"": ""5242436565"", ""email"": ""email_661@example.com""}",Finance,
323,Name_201,55.0,50000,,"{""address"": ""Street 23, City 22"", ""phone"": ""9281624287"", ""email"": ""email_769@example.com""}",IT,
324,Name_124,,50000,2019-02-06,"{""address"": ""Street 34, City 40"", ""phone"": ""8167423793"", ""email"": ""email_497@example.com""}",,8656.0
325,Name_187,74.0,,2018-02-13,"{""address"": ""Street 88, City 47"", ""phone"": ""3667968885"", ""email"": ""email_698@example.com""}",HR,1547.0
326,Name_326,73.0,,2019-08-26,,Finance,
327,Name_464,68.0,50000,2016-10-12,"{""address"": ""Street 57, City 37"", ""phone"": ""3640128303"", ""email"": ""email_632@example.com""}",Marketing,6228.0
328,Name_349,76.0,60000,,"{""address"": ""Street 10, City 47"", ""phone"": ""4039294506"", ""email"": ""email_962@example.com""}",Marketing,5372.0
329,Name_771,66.0,50000,2022-12-17,"{""address"": ""Street 14, City 33"", ""phone"": ""3878694298"", ""email"": ""email_100@example.com""}",,6319.0
330,Name_660,51.0,,2016-07-13,"{""address"": ""Street 52, City 25"", ""phone"": ""5256390986"", ""email"": ""email_154@example.com""}",,8235.0
331,Name_764,28.0,,2015-09-17,"{""address"": ""Street 13, City 29"", ""phone"": ""1757291831"", ""email"": ""email_388@example.com""}",,5074.0
332,Name_955,48.0,60000,2019-08-07,"{""address"": ""Street 60, City 22"", ""phone"": ""5918424861"", ""email"": ""email_124@example.com""}",HR,1348.0
333,Name_932,35.0,70000,2023-07-24,"{""address"": ""Street 77, City 4"", ""phone"": ""2851873702"", ""email"": ""email_811@example.com""}",,5723.0
